127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/css/responsiveslides.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/css/camera.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/js/responsive.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/js/jquery.mobile.customized.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/js/jquery.easing.1.3.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/js/jsfunctions.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/js/camera.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/img/headers/header08.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/img/logo-superior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/js/responsiveslides.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/midia.php HTTP/1.1" 200 26494
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/img/logo-inferior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:51 -0300] "GET /new/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:52 -0300] "GET /new/img/search_icon.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:07:52 -0300] "GET /new/css/fonts/gothic/gothic.woff HTTP/1.1" 200 82192
127.0.0.1 - - [05/Jun/2014:14:07:52 -0300] "GET /new/undefined?1401988072161 HTTP/1.1" 404 294
127.0.0.1 - - [05/Jun/2014:14:08:01 -0300] "GET /new/feed/sermon.php?id=2 HTTP/1.1" 200 579
127.0.0.1 - - [05/Jun/2014:14:09:58 -0300] "GET /new/tv.php HTTP/1.1" 200 10738
127.0.0.1 - - [05/Jun/2014:14:09:58 -0300] "GET /new/js/responsive.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:09:58 -0300] "GET /new/img/headers/header09.jpg HTTP/1.1" 200 192948
127.0.0.1 - - [05/Jun/2014:14:09:58 -0300] "GET /new/css/fonts/gothic/gothic.woff HTTP/1.1" 200 82192
127.0.0.1 - - [05/Jun/2014:14:09:58 -0300] "GET /new/undefined?1401988198929 HTTP/1.1" 404 294
127.0.0.1 - - [05/Jun/2014:14:12:29 -0300] "GET /new/tv.php HTTP/1.1" 200 10826
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/css/responsiveslides.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/css/camera.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/js/responsiveslides.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/js/responsive.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/js/jquery.mobile.customized.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/js/jquery.easing.1.3.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/js/camera.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/js/jsfunctions.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/img/fb.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/img/headers/header09.jpg HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/img/logo-inferior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/img/logo-superior.png HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:12:30 -0300] "GET /new/undefined?1401988350754 HTTP/1.1" 404 294
127.0.0.1 - - [05/Jun/2014:14:14:46 -0300] "GET /new/tv.php HTTP/1.1" 200 10826
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/css/responsiveslides.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/css/camera.css HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/js/responsiveslides.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/js/jquery.mobile.customized.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/js/jquery.easing.1.3.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/css/style.css HTTP/1.1" 200 14497
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/js/jsfunctions.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/js/camera.min.js HTTP/1.1" 304 -
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/js/responsive.js HTTP/1.1" 200 9635
127.0.0.1 - - [05/Jun/2014:14:14:47 -0300] "GET /new/img/headers/header09.jpg HTTP/1.1" 304 -
